Method,Train_Task,Round,Eval_Task,Accuracy
random+tts,0,1,0,6.8
random+tts,0,2,0,7.9
random+tts,0,3,0,13.5
random+tts,0,4,0,13.5
random+tts,0,5,0,17.95
random+tts,0,6,0,18.75
random+tts,0,7,0,21.5
random+tts,0,8,0,18.9
random+tts,0,9,0,24.75
random+tts,0,10,0,26.05
random+tts,0,11,0,25.75
random+tts,0,12,0,29.65
random+tts,0,13,0,28.9
random+tts,0,14,0,31.5
random+tts,0,15,0,31.2
random+tts,0,16,0,34.3
random+tts,0,17,0,35.0
random+tts,0,18,0,37.45
random+tts,0,19,0,37.85
random+tts,0,20,0,39.6
random+tts,0,21,0,37.9
random+tts,0,22,0,38.4
random+tts,0,23,0,39.25
random+tts,0,24,0,40.0
random+tts,0,25,0,40.5
random+tts,0,26,0,42.0
random+tts,0,27,0,41.1
random+tts,0,28,0,42.4
random+tts,0,29,0,41.45
random+tts,0,30,0,43.25
random+tts,0,31,0,43.4
random+tts,0,32,0,43.3
random+tts,0,33,0,43.75
random+tts,0,34,0,44.3
random+tts,0,35,0,45.25
random+tts,0,36,0,44.8
random+tts,0,37,0,44.6
random+tts,0,38,0,45.45
random+tts,0,39,0,45.2
random+tts,0,40,0,45.85
random+tts,0,41,0,46.2
random+tts,0,42,0,45.75
random+tts,0,43,0,46.4
random+tts,0,44,0,45.9
random+tts,0,45,0,46.2
random+tts,0,46,0,46.7
random+tts,0,47,0,46.8
random+tts,0,48,0,46.2
random+tts,0,49,0,46.35
random+tts,0,50,0,46.95
random+tts,1,1,0,0.0
random+tts,1,1,1,7.9
random+tts,1,2,0,0.0
random+tts,1,2,1,5.4
random+tts,1,3,0,0.2
random+tts,1,3,1,9.8
random+tts,1,4,0,0.4
random+tts,1,4,1,10.7
random+tts,1,5,0,0.2
random+tts,1,5,1,9.75
random+tts,1,6,0,0.3
random+tts,1,6,1,14.45
random+tts,1,7,0,0.75
random+tts,1,7,1,17.8
random+tts,1,8,0,0.9
random+tts,1,8,1,15.35
random+tts,1,9,0,0.35
random+tts,1,9,1,19.9
random+tts,1,10,0,2.9
random+tts,1,10,1,20.1
random+tts,1,11,0,1.75
random+tts,1,11,1,21.2
random+tts,1,12,0,4.85
random+tts,1,12,1,23.25
random+tts,1,13,0,5.1
random+tts,1,13,1,23.75
random+tts,1,14,0,5.4
random+tts,1,14,1,25.4
random+tts,1,15,0,7.5
random+tts,1,15,1,25.2
random+tts,1,16,0,5.05
random+tts,1,16,1,28.8
random+tts,1,17,0,10.25
random+tts,1,17,1,26.05
random+tts,1,18,0,8.05
random+tts,1,18,1,27.5
random+tts,1,19,0,9.65
random+tts,1,19,1,29.7
random+tts,1,20,0,9.35
random+tts,1,20,1,29.3
random+tts,1,21,0,8.65
random+tts,1,21,1,32.5
random+tts,1,22,0,12.4
random+tts,1,22,1,29.15
random+tts,1,23,0,10.15
random+tts,1,23,1,31.2
random+tts,1,24,0,11.2
random+tts,1,24,1,32.2
random+tts,1,25,0,12.9
random+tts,1,25,1,30.9
random+tts,1,26,0,12.2
random+tts,1,26,1,33.2
random+tts,1,27,0,14.3
random+tts,1,27,1,33.4
random+tts,1,28,0,14.7
random+tts,1,28,1,32.05
random+tts,1,29,0,13.5
random+tts,1,29,1,34.4
random+tts,1,30,0,15.7
random+tts,1,30,1,33.85
random+tts,1,31,0,12.85
random+tts,1,31,1,36.35
random+tts,1,32,0,15.4
random+tts,1,32,1,36.0
random+tts,1,33,0,14.85
random+tts,1,33,1,36.65
random+tts,1,34,0,14.65
random+tts,1,34,1,37.25
random+tts,1,35,0,15.4
random+tts,1,35,1,38.95
random+tts,1,36,0,15.3
random+tts,1,36,1,38.5
random+tts,1,37,0,15.65
random+tts,1,37,1,37.15
random+tts,1,38,0,14.05
random+tts,1,38,1,40.75
random+tts,1,39,0,15.7
random+tts,1,39,1,39.85
random+tts,1,40,0,15.65
random+tts,1,40,1,40.45
random+tts,1,41,0,15.45
random+tts,1,41,1,40.35
random+tts,1,42,0,14.45
random+tts,1,42,1,41.25
random+tts,1,43,0,14.8
random+tts,1,43,1,41.3
random+tts,1,44,0,13.95
random+tts,1,44,1,41.85
random+tts,1,45,0,14.45
random+tts,1,45,1,41.4
random+tts,1,46,0,14.6
random+tts,1,46,1,42.65
random+tts,1,47,0,14.2
random+tts,1,47,1,42.6
random+tts,1,48,0,13.8
random+tts,1,48,1,42.25
random+tts,1,49,0,13.7
random+tts,1,49,1,42.75
random+tts,1,50,0,13.8
random+tts,1,50,1,42.7
random+tts,2,1,0,1.3
random+tts,2,1,1,0.0
random+tts,2,1,2,3.35
random+tts,2,2,0,0.3
random+tts,2,2,1,0.0
random+tts,2,2,2,5.3
random+tts,2,3,0,0.0
random+tts,2,3,1,0.0
random+tts,2,3,2,9.45
random+tts,2,4,0,1.15
random+tts,2,4,1,0.05
random+tts,2,4,2,5.2
random+tts,2,5,0,2.05
random+tts,2,5,1,0.0
random+tts,2,5,2,9.35
random+tts,2,6,0,0.0
random+tts,2,6,1,0.0
random+tts,2,6,2,5.0
random+tts,2,7,0,4.9
random+tts,2,7,1,0.0
random+tts,2,7,2,0.45
random+tts,2,8,0,0.0
random+tts,2,8,1,0.0
random+tts,2,8,2,8.05
random+tts,2,9,0,0.25
random+tts,2,9,1,0.0
random+tts,2,9,2,7.05
random+tts,2,10,0,0.2
random+tts,2,10,1,0.0
random+tts,2,10,2,10.4
random+tts,2,11,0,0.2
random+tts,2,11,1,0.0
random+tts,2,11,2,9.7
random+tts,2,12,0,0.0
random+tts,2,12,1,1.5
random+tts,2,12,2,7.7
random+tts,2,13,0,0.0
random+tts,2,13,1,0.0
random+tts,2,13,2,5.0
random+tts,2,14,0,3.75
random+tts,2,14,1,0.0
random+tts,2,14,2,1.3
random+tts,2,15,0,0.0
random+tts,2,15,1,4.15
random+tts,2,15,2,4.65
random+tts,2,16,0,0.45
random+tts,2,16,1,1.85
