Method,Train_Task,Round,Eval_Task,Accuracy
random+tts,1,40,0,16.25
random+tts,1,40,1,37.5
random+tts,1,41,0,15.0
random+tts,1,41,1,40.45
random+tts,1,42,0,15.85
random+tts,1,42,1,39.45
random+tts,1,43,0,14.95
random+tts,1,43,1,39.7
random+tts,1,44,0,14.05
random+tts,1,44,1,40.35
random+tts,1,45,0,15.05
random+tts,1,45,1,41.4
random+tts,1,46,0,14.3
random+tts,1,46,1,41.55
random+tts,1,47,0,14.7
random+tts,1,47,1,41.3
random+tts,1,48,0,13.55
random+tts,1,48,1,43.2
random+tts,1,49,0,14.4
random+tts,1,49,1,42.4
random+tts,1,50,0,13.55
random+tts,1,50,1,43.3
random+tts,2,1,0,0.25
random+tts,2,1,1,0.0
random+tts,2,1,2,7.55
random+tts,2,2,0,0.25
random+tts,2,2,1,0.0
random+tts,2,2,2,6.3
random+tts,2,3,0,5.05
random+tts,2,3,1,0.0
random+tts,2,3,2,2.1
random+tts,2,4,0,2.35
random+tts,2,4,1,3.1
random+tts,2,4,2,12.55
random+tts,2,5,0,2.25
random+tts,2,5,1,2.95
random+tts,2,5,2,17.35
random+tts,2,6,0,5.0
random+tts,2,6,1,6.7
random+tts,2,6,2,14.25
random+tts,2,7,0,5.4
random+tts,2,7,1,5.7
random+tts,2,7,2,13.55
random+tts,2,8,0,4.65
random+tts,2,8,1,3.6
random+tts,2,8,2,13.1
random+tts,2,9,0,8.75
random+tts,2,9,1,8.2
random+tts,2,9,2,18.35
random+tts,2,10,0,7.65
random+tts,2,10,1,6.95
random+tts,2,10,2,21.5
random+tts,2,11,0,8.65
random+tts,2,11,1,9.65
random+tts,2,11,2,12.5
random+tts,2,12,0,7.75
random+tts,2,12,1,7.9
random+tts,2,12,2,20.5
random+tts,2,13,0,10.2
random+tts,2,13,1,7.1
random+tts,2,13,2,15.65
random+tts,2,14,0,9.75
random+tts,2,14,1,10.25
random+tts,2,14,2,25.75
random+tts,2,15,0,13.25
random+tts,2,15,1,10.4
random+tts,2,15,2,22.1
random+tts,2,16,0,11.3
random+tts,2,16,1,10.95
random+tts,2,16,2,23.2
random+tts,2,17,0,12.75
random+tts,2,17,1,12.5
random+tts,2,17,2,22.25
random+tts,2,18,0,12.5
random+tts,2,18,1,12.7
random+tts,2,18,2,23.95
random+tts,2,19,0,11.3
random+tts,2,19,1,13.05
random+tts,2,19,2,23.7
random+tts,2,20,0,14.0
random+tts,2,20,1,15.05
random+tts,2,20,2,24.65
random+tts,2,21,0,12.2
random+tts,2,21,1,15.85
random+tts,2,21,2,25.6
random+tts,2,22,0,12.6
random+tts,2,22,1,15.75
random+tts,2,22,2,25.0
random+tts,2,23,0,12.15
random+tts,2,23,1,13.25
random+tts,2,23,2,23.4
random+tts,2,24,0,10.4
random+tts,2,24,1,11.55
random+tts,2,24,2,26.15
random+tts,2,25,0,14.3
random+tts,2,25,1,13.75
random+tts,2,25,2,24.4
random+tts,2,26,0,15.9
random+tts,2,26,1,17.6
random+tts,2,26,2,24.65
random+tts,2,27,0,12.5
random+tts,2,27,1,16.6
random+tts,2,27,2,30.7
random+tts,2,28,0,14.5
random+tts,2,28,1,17.5
random+tts,2,28,2,29.05
random+tts,2,29,0,5.85
random+tts,2,29,1,1.65
random+tts,2,29,2,8.5
random+tts,2,30,0,10.35
random+tts,2,30,1,13.15
random+tts,2,30,2,25.95
random+tts,2,31,0,17.7
random+tts,2,31,1,17.6
random+tts,2,31,2,23.85
random+tts,2,32,0,11.6
random+tts,2,32,1,14.8
random+tts,2,32,2,26.75
random+tts,2,33,0,15.75
random+tts,2,33,1,18.15
random+tts,2,33,2,26.7
random+tts,2,34,0,14.2
random+tts,2,34,1,16.8
random+tts,2,34,2,30.1
random+tts,2,35,0,14.9
random+tts,2,35,1,17.75
random+tts,2,35,2,30.2
random+tts,2,36,0,13.55
random+tts,2,36,1,15.9
random+tts,2,36,2,30.7
random+tts,2,37,0,11.45
random+tts,2,37,1,18.45
random+tts,2,37,2,31.15
random+tts,2,38,0,15.5
random+tts,2,38,1,17.6
random+tts,2,38,2,31.0
random+tts,2,39,0,13.3
random+tts,2,39,1,18.45
random+tts,2,39,2,31.65
random+tts,2,40,0,12.85
random+tts,2,40,1,17.2
random+tts,2,40,2,32.55
random+tts,2,41,0,14.1
random+tts,2,41,1,16.95
random+tts,2,41,2,32.55
random+tts,2,42,0,13.25
random+tts,2,42,1,17.65
random+tts,2,42,2,33.65
random+tts,2,43,0,13.75
random+tts,2,43,1,18.5
random+tts,2,43,2,32.9
random+tts,2,44,0,13.9
random+tts,2,44,1,18.7
random+tts,2,44,2,33.65
random+tts,2,45,0,13.0
random+tts,2,45,1,17.9
random+tts,2,45,2,33.6
random+tts,2,46,0,13.8
random+tts,2,46,1,17.6
random+tts,2,46,2,33.6
random+tts,2,47,0,14.55
random+tts,2,47,1,18.05
random+tts,2,47,2,34.4
random+tts,2,48,0,14.6
random+tts,2,48,1,18.0
random+tts,2,48,2,34.25
random+tts,2,49,0,13.9
random+tts,2,49,1,18.25
random+tts,2,49,2,34.4
random+tts,2,50,0,13.3
random+tts,2,50,1,17.35
random+tts,2,50,2,34.7
random+tts,3,1,0,0.3
random+tts,3,1,1,0.0
random+tts,3,1,2,0.0
random+tts,3,1,3,7.7
random+tts,3,2,0,1.25
random+tts,3,2,1,1.8
random+tts,3,2,2,0.0
random+tts,3,2,3,5.85
random+tts,3,3,0,7.15
random+tts,3,3,1,4.2
random+tts,3,3,2,0.1
random+tts,3,3,3,8.3
random+tts,3,4,0,5.35
random+tts,3,4,1,6.65
random+tts,3,4,2,4.9
random+tts,3,4,3,9.95
random+tts,3,5,0,5.5
random+tts,3,5,1,5.3
random+tts,3,5,2,6.5
random+tts,3,5,3,11.4
random+tts,3,6,0,5.4
random+tts,3,6,1,6.8
random+tts,3,6,2,11.6
random+tts,3,6,3,11.4
random+tts,3,7,0,7.75
random+tts,3,7,1,7.55
random+tts,3,7,2,11.15
random+tts,3,7,3,12.9
random+tts,3,8,0,10.7
random+tts,3,8,1,11.35
random+tts,3,8,2,13.45
random+tts,3,8,3,11.65
random+tts,3,9,0,10.7
random+tts,3,9,1,10.85
random+tts,3,9,2,14.45
random+tts,3,9,3,14.05
random+tts,3,10,0,11.0
random+tts,3,10,1,10.0
random+tts,3,10,2,11.95
random+tts,3,10,3,20.1
random+tts,3,11,0,9.15
random+tts,3,11,1,12.35
random+tts,3,11,2,16.6
random+tts,3,11,3,13.85
random+tts,3,12,0,12.35
random+tts,3,12,1,12.6
random+tts,3,12,2,14.9
random+tts,3,12,3,22.7
random+tts,3,13,0,10.1
random+tts,3,13,1,14.2
random+tts,3,13,2,17.5
random+tts,3,13,3,19.05
random+tts,3,14,0,13.95
random+tts,3,14,1,13.35
random+tts,3,14,2,13.45
random+tts,3,14,3,22.5
random+tts,3,15,0,13.9
random+tts,3,15,1,12.45
random+tts,3,15,2,19.0
random+tts,3,15,3,20.3
random+tts,3,16,0,14.75
random+tts,3,16,1,14.3
random+tts,3,16,2,15.3
random+tts,3,16,3,21.7
random+tts,3,17,0,11.1
random+tts,3,17,1,15.95
random+tts,3,17,2,18.25
random+tts,3,17,3,25.7
random+tts,3,18,0,15.0
random+tts,3,18,1,14.0
random+tts,3,18,2,17.6
random+tts,3,18,3,23.75
random+tts,3,19,0,14.05
random+tts,3,19,1,13.85
random+tts,3,19,2,17.55
random+tts,3,19,3,24.45
random+tts,3,20,0,12.0
random+tts,3,20,1,15.65
random+tts,3,20,2,18.75
random+tts,3,20,3,22.4
random+tts,3,21,0,13.9
random+tts,3,21,1,16.7
random+tts,3,21,2,17.3
random+tts,3,21,3,25.05
random+tts,3,22,0,12.3
random+tts,3,22,1,15.65
random+tts,3,22,2,18.75
random+tts,3,22,3,29.55
random+tts,3,23,0,14.25
random+tts,3,23,1,16.7
random+tts,3,23,2,20.85
random+tts,3,23,3,25.55
random+tts,3,24,0,11.9
random+tts,3,24,1,12.95
random+tts,3,24,2,16.65
random+tts,3,24,3,29.75
random+tts,3,25,0,15.1
random+tts,3,25,1,15.95
random+tts,3,25,2,20.2
random+tts,3,25,3,29.25
random+tts,3,26,0,12.55
random+tts,3,26,1,17.05
random+tts,3,26,2,18.95
random+tts,3,26,3,29.95
random+tts,3,27,0,14.6
random+tts,3,27,1,16.55
random+tts,3,27,2,19.1
random+tts,3,27,3,31.2
random+tts,3,28,0,13.55
random+tts,3,28,1,15.2
random+tts,3,28,2,18.9
random+tts,3,28,3,30.6
random+tts,3,29,0,13.9
random+tts,3,29,1,16.35
random+tts,3,29,2,20.5
random+tts,3,29,3,31.45
random+tts,3,30,0,13.15
random+tts,3,30,1,17.25
random+tts,3,30,2,19.1
random+tts,3,30,3,32.35
random+tts,3,31,0,15.3
random+tts,3,31,1,14.9
random+tts,3,31,2,19.95
random+tts,3,31,3,32.75
random+tts,3,32,0,12.55
random+tts,3,32,1,15.25
random+tts,3,32,2,19.9
random+tts,3,32,3,32.6
random+tts,3,33,0,12.5
random+tts,3,33,1,15.5
random+tts,3,33,2,19.75
random+tts,3,33,3,34.6
random+tts,3,34,0,14.05
random+tts,3,34,1,16.85
random+tts,3,34,2,19.95
random+tts,3,34,3,34.5
random+tts,3,35,0,13.35
random+tts,3,35,1,16.9
random+tts,3,35,2,18.5
random+tts,3,35,3,34.9
random+tts,3,36,0,13.1
random+tts,3,36,1,16.15
random+tts,3,36,2,19.7
random+tts,3,36,3,34.95
random+tts,3,37,0,13.95
random+tts,3,37,1,14.15
random+tts,3,37,2,18.65
random+tts,3,37,3,36.2
random+tts,3,38,0,13.7
random+tts,3,38,1,15.55
random+tts,3,38,2,18.75
random+tts,3,38,3,35.95
random+tts,3,39,0,13.35
random+tts,3,39,1,14.8
random+tts,3,39,2,20.45
random+tts,3,39,3,36.0
random+tts,3,40,0,13.6
random+tts,3,40,1,14.9
random+tts,3,40,2,19.45
random+tts,3,40,3,36.1
random+tts,3,41,0,13.6
random+tts,3,41,1,14.95
random+tts,3,41,2,20.0
random+tts,3,41,3,36.7
random+tts,3,42,0,12.7
random+tts,3,42,1,15.7
random+tts,3,42,2,18.5
random+tts,3,42,3,37.75
random+tts,3,43,0,12.8
random+tts,3,43,1,14.5
random+tts,3,43,2,18.95
random+tts,3,43,3,37.25
random+tts,3,44,0,13.3
random+tts,3,44,1,14.6
random+tts,3,44,2,20.5
random+tts,3,44,3,37.5
random+tts,3,45,0,13.45
random+tts,3,45,1,15.4
random+tts,3,45,2,19.25
random+tts,3,45,3,37.75
random+tts,3,46,0,13.65
random+tts,3,46,1,15.2
random+tts,3,46,2,18.45
random+tts,3,46,3,38.05
random+tts,3,47,0,13.4
random+tts,3,47,1,14.3
random+tts,3,47,2,18.85
random+tts,3,47,3,38.5
random+tts,3,48,0,12.35
random+tts,3,48,1,15.05
random+tts,3,48,2,18.85
random+tts,3,48,3,38.65
random+tts,3,49,0,12.6
random+tts,3,49,1,15.75
random+tts,3,49,2,19.45
random+tts,3,49,3,38.2
random+tts,3,50,0,12.75
random+tts,3,50,1,14.15
random+tts,3,50,2,18.95
random+tts,3,50,3,39.05
random+tts,4,1,0,0.0
random+tts,4,1,1,0.0
random+tts,4,1,2,3.95
random+tts,4,1,3,0.0
random+tts,4,1,4,5.95
random+tts,4,2,0,0.35
random+tts,4,2,1,0.9
random+tts,4,2,2,2.85
random+tts,4,2,3,0.0
random+tts,4,2,4,8.7
random+tts,4,3,0,5.15
random+tts,4,3,1,3.35
random+tts,4,3,2,8.1
random+tts,4,3,3,0.0
random+tts,4,3,4,10.5
random+tts,4,4,0,9.95
random+tts,4,4,1,6.8
random+tts,4,4,2,9.15
random+tts,4,4,3,2.7
random+tts,4,4,4,6.4
random+tts,4,5,0,8.75
random+tts,4,5,1,10.6
random+tts,4,5,2,9.55
random+tts,4,5,3,2.85
random+tts,4,5,4,7.25
random+tts,4,6,0,5.45
random+tts,4,6,1,10.85
random+tts,4,6,2,11.05
random+tts,4,6,3,5.8
random+tts,4,6,4,8.1
random+tts,4,7,0,10.15
random+tts,4,7,1,15.35
random+tts,4,7,2,13.9
random+tts,4,7,3,10.0
random+tts,4,7,4,7.25
random+tts,4,8,0,10.4
random+tts,4,8,1,15.0
random+tts,4,8,2,17.4
random+tts,4,8,3,13.75
random+tts,4,8,4,9.25
random+tts,4,9,0,10.95
random+tts,4,9,1,16.3
random+tts,4,9,2,14.15
random+tts,4,9,3,16.65
random+tts,4,9,4,12.0
random+tts,4,10,0,9.05
random+tts,4,10,1,14.6
random+tts,4,10,2,11.95
random+tts,4,10,3,14.05
random+tts,4,10,4,10.4
random+tts,4,11,0,13.5
random+tts,4,11,1,14.6
random+tts,4,11,2,18.55
random+tts,4,11,3,17.0
random+tts,4,11,4,12.6
random+tts,4,12,0,11.35
random+tts,4,12,1,17.2
random+tts,4,12,2,15.6
random+tts,4,12,3,19.0
random+tts,4,12,4,12.15
random+tts,4,13,0,11.65
random+tts,4,13,1,15.05
random+tts,4,13,2,16.0
random+tts,4,13,3,15.3
random+tts,4,13,4,19.05
random+tts,4,14,0,14.35
random+tts,4,14,1,17.55
random+tts,4,14,2,18.0
random+tts,4,14,3,16.35
random+tts,4,14,4,11.85
random+tts,4,15,0,10.8
random+tts,4,15,1,14.0
random+tts,4,15,2,15.25
random+tts,4,15,3,22.35
random+tts,4,15,4,16.4
random+tts,4,16,0,12.45
random+tts,4,16,1,15.25
random+tts,4,16,2,18.15
random+tts,4,16,3,19.25
random+tts,4,16,4,17.7
random+tts,4,17,0,13.1
random+tts,4,17,1,16.1
random+tts,4,17,2,16.5
random+tts,4,17,3,20.45
random+tts,4,17,4,17.7
random+tts,4,18,0,12.15
random+tts,4,18,1,13.25
random+tts,4,18,2,17.55
random+tts,4,18,3,20.55
random+tts,4,18,4,20.25
random+tts,4,19,0,12.85
random+tts,4,19,1,16.9
random+tts,4,19,2,15.85
random+tts,4,19,3,21.4
random+tts,4,19,4,20.8
random+tts,4,20,0,12.35
random+tts,4,20,1,16.2
random+tts,4,20,2,16.4
random+tts,4,20,3,19.25
random+tts,4,20,4,19.05
random+tts,4,21,0,14.2
random+tts,4,21,1,17.55
random+tts,4,21,2,16.6
random+tts,4,21,3,19.75
random+tts,4,21,4,22.05
random+tts,4,22,0,12.1
random+tts,4,22,1,13.15
random+tts,4,22,2,17.95
random+tts,4,22,3,18.45
random+tts,4,22,4,24.85
random+tts,4,23,0,10.6
random+tts,4,23,1,13.5
random+tts,4,23,2,15.7
random+tts,4,23,3,21.7
random+tts,4,23,4,21.4
random+tts,4,24,0,13.6
random+tts,4,24,1,15.4
random+tts,4,24,2,16.8
random+tts,4,24,3,19.85
random+tts,4,24,4,25.65
random+tts,4,25,0,12.8
random+tts,4,25,1,14.5
random+tts,4,25,2,15.45
random+tts,4,25,3,18.7
random+tts,4,25,4,24.8
random+tts,4,26,0,11.8
random+tts,4,26,1,14.2
random+tts,4,26,2,18.1
random+tts,4,26,3,23.4
random+tts,4,26,4,24.7
random+tts,4,27,0,11.8
random+tts,4,27,1,14.05
random+tts,4,27,2,14.15
random+tts,4,27,3,20.95
random+tts,4,27,4,27.6
random+tts,4,28,0,12.5
random+tts,4,28,1,17.0
random+tts,4,28,2,17.6
random+tts,4,28,3,19.6
random+tts,4,28,4,26.8
random+tts,4,29,0,10.65
random+tts,4,29,1,12.95
random+tts,4,29,2,14.45
random+tts,4,29,3,20.9
random+tts,4,29,4,27.95
random+tts,4,30,0,11.95
random+tts,4,30,1,15.55
random+tts,4,30,2,17.25
random+tts,4,30,3,21.8
random+tts,4,30,4,28.05
random+tts,4,31,0,11.5
random+tts,4,31,1,11.85
random+tts,4,31,2,16.65
random+tts,4,31,3,20.55
random+tts,4,31,4,30.5
random+tts,4,32,0,11.7
random+tts,4,32,1,15.0
random+tts,4,32,2,14.9
random+tts,4,32,3,21.4
random+tts,4,32,4,29.6
random+tts,4,33,0,10.85
random+tts,4,33,1,12.35
random+tts,4,33,2,17.7
random+tts,4,33,3,18.65
random+tts,4,33,4,30.25
random+tts,4,34,0,11.85
random+tts,4,34,1,11.95
random+tts,4,34,2,16.2
random+tts,4,34,3,20.9
random+tts,4,34,4,32.25
random+tts,4,35,0,11.4
random+tts,4,35,1,12.8
random+tts,4,35,2,15.1
random+tts,4,35,3,20.7
random+tts,4,35,4,33.3
random+tts,4,36,0,11.15
random+tts,4,36,1,11.3
random+tts,4,36,2,15.6
random+tts,4,36,3,19.55
random+tts,4,36,4,34.2
random+tts,4,37,0,11.65
random+tts,4,37,1,11.2
random+tts,4,37,2,14.45
random+tts,4,37,3,19.2
random+tts,4,37,4,33.9
random+tts,4,38,0,11.45
random+tts,4,38,1,11.8
random+tts,4,38,2,16.45
random+tts,4,38,3,20.7
random+tts,4,38,4,35.0
random+tts,4,39,0,10.95
random+tts,4,39,1,12.2
random+tts,4,39,2,13.75
random+tts,4,39,3,20.35
random+tts,4,39,4,35.95
random+tts,4,40,0,9.4
random+tts,4,40,1,11.45
random+tts,4,40,2,13.7
random+tts,4,40,3,20.25
random+tts,4,40,4,36.7
random+tts,4,41,0,10.35
random+tts,4,41,1,11.65
random+tts,4,41,2,15.5
random+tts,4,41,3,19.55
random+tts,4,41,4,35.9
random+tts,4,42,0,10.3
random+tts,4,42,1,10.85
random+tts,4,42,2,14.5
random+tts,4,42,3,19.35
random+tts,4,42,4,37.45
random+tts,4,43,0,10.1
random+tts,4,43,1,11.1
random+tts,4,43,2,14.6
random+tts,4,43,3,18.95
random+tts,4,43,4,36.85
random+tts,4,44,0,10.3
random+tts,4,44,1,10.5
random+tts,4,44,2,14.45
random+tts,4,44,3,19.2
random+tts,4,44,4,36.95
random+tts,4,45,0,10.45
random+tts,4,45,1,10.95
random+tts,4,45,2,15.25
random+tts,4,45,3,19.35
random+tts,4,45,4,37.3
random+tts,4,46,0,9.75
random+tts,4,46,1,11.35
random+tts,4,46,2,14.95
random+tts,4,46,3,20.45
random+tts,4,46,4,37.15
random+tts,4,47,0,10.2
random+tts,4,47,1,11.45
random+tts,4,47,2,14.05
random+tts,4,47,3,19.7
random+tts,4,47,4,38.45
random+tts,4,48,0,9.45
random+tts,4,48,1,11.45
random+tts,4,48,2,14.55
random+tts,4,48,3,20.0
random+tts,4,48,4,37.65
random+tts,4,49,0,9.1
random+tts,4,49,1,10.75
random+tts,4,49,2,13.9
random+tts,4,49,3,18.5
random+tts,4,49,4,38.85
random+tts,4,50,0,9.1
random+tts,4,50,1,11.0
random+tts,4,50,2,14.8
random+tts,4,50,3,19.75
random+tts,4,50,4,38.4
